SampleName,Phase_PSF,SampleNr,Accession,Domestication,Cat_treatment,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,GSL_leaf_analyis,C_N_Determination,Leave_samples_left_over_after_GSL_analysis,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_samples_left_over_after_GSL_analysis,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note,L_GSL_Leaf_weight_mg,L_Total_GSL,L_Total_Aliphatic,L_Total_Indol,L_Progoitrin,L_Glucoraphanin,L_Sinigrin,L_Gluconapin,L_Glucoerucin,L_Glucobrassicin,L_Methoxy_glucobrassicin,L_Gluconasturtiin ,L_Neoglucobrassicin,L_X3MSOP,L_X5MSOP,L_X4.Pent,L_X4OHI3M,L_Note_GSL,R_GSL_Leaf_weight_mg,R_Total_GSL,R_Total_Aliphatic,R_Total_Indol,R_Progoitrin,R_Glucoraphanin,R_Sinigrin,R_Gluconapin,R_Glucoerucin,R_Glucobrassicin,R_Methoxy_glucobrassicin,R_Neoglucobrassicin,R_Gluconasturtiin,R_X3MSOP,R_X5MSOP,R_X4.Pent,R_X4OHI3M,R_Note_GSL,L_N_content,L_C_content,L_C_N_ratio,L_Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,Root_Weight,Note_RootBiomass
C343,CP,343,OH,Wild,Mb,,18,3,1,1,3,1,5,4,68,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,9.3,1.75,1.66,0.08,0,0,1.66,0,0,0.08,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.229666667,,8,3,,,,
C344,CP,344,OH,Wild,Mb,,18,4,1,1,4,2,2,1,77,8,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.276857143,,8,7,,,,
C345,CP,345,OH,Wild,Mb,,18,5,1,1,5,2,1,4,100,8,2,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,1.044,,8,7,,,,
C346,CP,346,OH,Wild,Mb,,18,6,1,2,6,3,3,2,130,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.1985,,8,2,,,,
C347,CP,347,OH,Wild,Mb,,18,7,1,2,7,3,5,3,163,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.637,,8,2,,,,
C348,CP,348,OH,Wild,Mb,,18,8,1,2,8,3,6,3,191,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.7,0.42,0.24,0.2,0,0.13,0.03,0.06,0.05,0.09,0.1,0.04,NA,NA,NA,NA,,,,,,0.342,"caterpillar f = nearly dead, weird colour",8,7,,,,
C349,CP,349,OH,Wild,Mb,,18,9,1,2,9,4,3,3,203,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,1.35,0.6,0.61,0.25,0.04,0.03,0.12,0.16,0,0.38,0.23,0.14,NA,NA,NA,NA,,,,,,0.42425,,8,4,,,,
C350,CP,350,OH,Wild,Mb,,18,10,1,2,10,4,1,3,219,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.635428571,,8,7,,,,
C351,CP,351,OH,Wild,Mb,,18,11,2,3,11,5,6,1,261,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,6.5,13.18,7.53,5.64,0,0,5.02,2.51,0,5.53,0,0.11,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.188666667,,8,4,,,,
C352,CP,352,OH,Wild,Mb,,18,12,2,3,12,5,5,2,282,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,8.5,7.74,3.81,3.93,0.1,0,1.73,1.98,0,3.93,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.3328,,8,6,,,,
C353,CP,353,OH,Wild,Mb,,18,13,2,3,13,5,1,2,290,8,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.490142857,,8,7,,,,
C354,CP,354,OH,Wild,Mb,,18,14,2,3,14,6,1,1,313,8,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.497714286,,8,7,,,,
C355,CP,355,OH,Wild,Mb,,18,15,2,3,15,6,2,2,342,8,2,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.093666667,,8,3,,,,
C356,CP,356,OH,Wild,Mb,,18,16,2,4,16,7,2,3,367,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,0.28,0.11,0.11,0.07,0,0.02,0,0.02,0.02,0.03,0.06,0.05,NA,NA,NA,NA,,,,,,0.228,,8,3,,,,
C357,CP,357,OH,Wild,Mb,,18,17,2,4,17,7,2,4,392,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,1.14,0.34,0.47,0.07,0.01,0.14,0.03,0.09,0.06,0.22,0.19,0.34,NA,NA,NA,NA,,,,,,0.231166667,,8,6,,,,
C358,CP,358,OH,Wild,Mb,,18,18,2,4,18,7,4,1,421,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.074,,8,1,,,,
C359,CP,359,OH,Wild,Mb,,18,19,2,4,19,8,3,4,444,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.408142857,,8,7,,,,
C360,CP,360,OH,Wild,Mb,,18,20,2,4,20,8,4,4,472,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,1.21,0.54,0.36,0.33,0.03,0,0.01,0.17,0.09,0.21,0.06,0.32,NA,NA,NA,NA,,,,,,0.236,,8,4,,,,
C361,CP,361,RI,Cultivated,Co,,19,1,1,1,1,1,2,3,7,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,10.1,1.74,1.73,0.01,0,0,1.73,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C362,CP,362,RI,Cultivated,Co,,19,2,1,1,2,1,3,4,36,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,14.7,0.36,0.36,0,0,0,0.36,0,0,0,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C363,CP,363,RI,Cultivated,Co,,19,3,1,1,3,1,1,2,50,0,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C364,CP,364,RI,Cultivated,Co,,19,4,1,1,4,2,6,2,94,0,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C365,CP,365,RI,Cultivated,Co,,19,5,1,1,5,2,4,3,111,0,1,,,0,,0,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C366,CP,366,RI,Cultivated,Co,,19,6,1,2,6,3,2,1,125,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,3.1,0.67,2.44,0.08,0.04,0.43,0,0.12,0.13,2.09,0.22,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C367,CP,367,RI,Cultivated,Co,,19,7,1,2,7,3,1,3,147,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2.97,0.42,2.55,0,0.04,0.25,0,0.13,0.16,2.1,0.29,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C368,CP,368,RI,Cultivated,Co,,19,8,1,2,8,3,6,4,192,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,2.95,1.21,1.73,0.27,0.07,0.72,0.02,0.13,0.12,1.32,0.29,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C369,CP,369,RI,Cultivated,Co,,19,9,1,2,9,4,1,1,193,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,1.73,0.64,1.01,0.06,0.04,0.43,0,0.11,0.07,0.8,0.14,0.06,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C370,CP,370,RI,Cultivated,Co,,19,10,1,2,10,4,5,2,234,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3,2.95,1.08,1.88,0.12,0.08,0.75,0,0.13,0.13,1.49,0.26,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C371,CP,371,RI,Cultivated,Co,,19,11,2,3,11,5,5,4,260,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,10,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C372,CP,372,RI,Cultivated,Co,,19,12,2,3,12,5,3,2,274,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,10.4,0.69,0.68,0.01,0,0,0.68,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C373,CP,373,RI,Cultivated,Co,,19,13,2,3,13,5,6,3,311,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,11.9,0.33,0.3,0.03,0,0,0.3,0,0,0.01,0,0.02,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C374,CP,374,RI,Cultivated,Co,,19,14,2,3,14,6,4,1,325,0,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C375,CP,375,RI,Cultivated,Co,,19,15,2,3,15,6,5,3,355,0,1,,,0,,1,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C376,CP,376,RI,Cultivated,Co,,19,16,2,4,16,7,3,3,371,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C377,CP,377,RI,Cultivated,Co,,19,17,2,4,17,7,5,1,401,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C378,CP,378,RI,Cultivated,Co,,19,18,2,4,18,7,4,4,424,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C379,CP,379,RI,Cultivated,Co,,19,19,2,4,19,8,6,1,453,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C380,CP,380,RI,Cultivated,Co,,19,20,2,4,20,8,2,4,464,0,1,,,0,,0,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C381,CP,381,RI,Cultivated,Mb,,20,1,1,1,1,1,2,4,8,3,1,,,1,,0,0,,0,0,,,,,,,,,,,too small,10.9,1.03,1.01,0.02,0,0,1.01,0,0,0.02,0,0,0,NA,NA,NA,NA,too small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,4.616666667,,3,3,,,,
C382,CP,382,RI,Cultivated,Mb,,20,2,1,1,2,1,1,1,25,3,1,,,1,,0,0,,0,0,,,,,,,,,,,,14,0.75,0.72,0.02,0,0,0.72,0,0,0.01,0.01,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,4.592666667,,3,3,,,,
C383,CP,383,RI,Cultivated,Mb,,20,3,1,1,3,1,1,4,52,3,1,,,1,,0,0,,0,0,,,,,,,,,,,,17.9,0.02,0,0.02,0,0,0,0,0,0.01,0,0.01,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.108,,3,3,,,,
C384,CP,384,RI,Cultivated,Mb,,20,4,1,1,4,2,1,2,74,3,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,4.663,,3,2,,,,
C385,CP,385,RI,Cultivated,Mb,,20,5,1,1,5,2,6,2,118,3,1,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.497333333,,3,3,,,,
C386,CP,386,RI,Cultivated,Mb,,20,6,1,2,6,3,4,4,136,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,2.65,0.74,1.91,0.08,0.04,0.5,0,0.12,0.24,1.34,0.33,0,NA,NA,NA,NA,Sample 386 and 388 pooled,,,,,5.4725,,3,2,,,,
C387,CP,387,RI,Cultivated,Mb,,20,7,1,2,7,3,5,2,162,3,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.927333333,,3,3,,,,
C388,CP,388,RI,Cultivated,Mb,,20,8,1,2,8,3,3,4,180,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.785,,3,2,,,,
C389,CP,389,RI,Cultivated,Mb,,20,9,1,2,9,4,5,3,211,3,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.966666667,,3,3,,,,
C390,CP,390,RI,Cultivated,Mb,,20,10,1,2,10,4,4,2,230,3,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.558,,3,3,,,,
C391,CP,391,RI,Cultivated,Mb,,20,11,2,3,11,5,3,3,251,3,1,,,1,,0,0,,0,0,,,,,,,,,,,One leaf broken,13.4,0.08,0,0.08,0,0,0,0,0,0.08,0,0,0,NA,NA,NA,NA,One leaf broken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.068,,3,3,,,,
C392,CP,392,RI,Cultivated,Mb,,20,12,2,3,12,5,1,2,266,3,1,,,1,,0,0,,0,0,,,,,,,,,,,,15.9,0.07,0.02,0.05,0,0,0.02,0,0,0.04,0.01,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.419333333,,3,3,,,,
C393,CP,393,RI,Cultivated,Mb,,20,13,2,3,13,5,5,1,305,3,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.095333333,,3,3,,,,
C394,CP,394,RI,Cultivated,Mb,,20,14,2,3,14,6,6,3,335,3,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.6,,3,2,,,,
C395,CP,395,RI,Cultivated,Mb,,20,15,2,3,15,6,2,3,343,3,1,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,1.72,,3,3,,,,
C396,CP,396,RI,Cultivated,Mb,,20,16,2,4,16,7,4,3,375,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0.86,0.54,0.3,0.1,0.02,0.37,0,0.05,0.06,0.08,0.16,0.04,NA,NA,NA,NA,Sample 396 and 397 pooled,,,,,3.502,,3,2,,,,
C397,CP,397,RI,Cultivated,Mb,,20,17,2,4,17,7,2,1,389,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2.982,,3,3,,,,
C398,CP,398,RI,Cultivated,Mb,,20,18,2,4,18,7,6,4,432,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,0.35,0.21,0.12,0,0.01,0.15,0,0.05,0.01,0.03,0.08,0.01,NA,NA,NA,NA,,,,,,1.033,,3,3,,,,
C399,CP,399,RI,Cultivated,Mb,,20,19,2,4,19,8,4,1,445,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,0.82,0.51,0.29,0.08,0.03,0.29,0,0.11,0.04,0.12,0.13,0.02,NA,NA,NA,NA,,,,,,1.204666667,,3,3,,,,
C400,CP,400,RI,Cultivated,Mb,,20,20,2,4,20,8,3,1,465,3,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0.35,0.14,0.2,0,0,0.09,0,0.05,0.03,0.11,0.06,0.02,NA,NA,NA,NA,,,,,,2.680666667,,3,3,,,,
C401,CP,401,MC,Cultivated,Co,,21,1,1,1,1,1,5,4,20,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,8.9,0.06,0,0.06,0,0,0,0,0,0.03,0.03,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C402,CP,402,MC,Cultivated,Co,,21,2,1,1,2,1,1,4,28,0,1,,,1,,0,0,,0,0,,,,,,,,,,,does not exist?,9.1,0.31,0.06,0.12,0,0.04,0.02,0,0,0.03,0.04,0.05,0.14,NA,NA,NA,NA,does not exist?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C403,CP,403,MC,Cultivated,Co,,21,3,1,1,3,1,4,2,62,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,8.5,1.48,0.08,1.4,0,0.02,0.06,0,0,0.97,0.07,0.36,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C404,CP,404,MC,Cultivated,Co,,21,4,1,1,4,2,4,1,85,0,1,,,0,,1,0,,0,0,,,,,,,,,,,is iets mee maar ik kan niet lezen wat (Ar),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C405,CP,405,MC,Cultivated,Co,,21,5,1,1,5,2,2,4,104,0,1,,,0,,1,1,,0,0,,,,,,,,,,,Plant was to small to infest with Mb; is iets mee maar ik kan niet lezen wat (Ar),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C406,CP,406,MC,Cultivated,Co,,21,6,1,2,6,3,1,1,121,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,0.4,0.25,0.15,0.14,0,0.11,0,0,0.04,0.04,0.07,0,NA,NA,NA,NA,Sample 406 and 409 pooled,,,,,NA,NA,NA,NA,,,,
C407,CP,407,MC,Cultivated,Co,,21,7,1,2,7,3,4,4,160,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.28,0.1,0.18,0,0,0.1,0,0,0,0.11,0.07,0,NA,NA,NA,NA,Sample 407 and 408 pooled,,,,,NA,NA,NA,NA,,,,
C408,CP,408,MC,Cultivated,Co,,21,8,1,2,8,3,5,1,185,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
