SampleName,SampleNr,Accession,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,Leaf_Disk_GSL_Sample,C_N_Determination,Leftover_GSL_samples,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note_FP,GSL_Leaf_weight_mg,Total_GSL,Total_Aliphatic,Total_Indol,Progoitrin,Glucoraphanin,Sinigrin,Gluconapin,Glucoerucin,Glucobrassicin,Methoxy_glucobrassicin,Gluconasturtiin ,Neoglucobrassicin,X3MSOP,X5MSOP,X4.Pent,X4OHI3M,Note_GSL,N_content,C_content,C_N_ratio,Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,LnRR_Survival_PerBatch,LnRR,LnRR_Surv_Dom_PerBatch,LnRR_Surv_Dom,Root_Weight,Note_RootBiomass,Domestication
F153,153,HE,Mb,8,13,2,3,13,5,4,1,301,6,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9175,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,0.5288,,Wild
F173,173,HM,Co,9,13,2,3,13,5,5,4,308,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5.6,0.19,0.18,0.01,0,0,0.18,0,0,0,0.01,0,0,NA,NA,NA,NA,,1.6,38.39,23.97,,4.214,,2,2,0,1,,,,,0.7645,,Cultivated
F193,193,HM,Mb,10,13,2,3,13,5,2,2,294,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,7.7,0.2,0.18,0.01,0.11,0,0.07,0,0,0,0,0,0.01,NA,NA,NA,NA,,1.41,38.54,27.36,,7.1235,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F213,213,IT1,Co,11,13,2,3,13,5,4,2,302,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7935,,2,2,0,1,,,,,0.5611,,Cultivated
F233,233,IT1,Mb,12,13,2,3,13,5,6,1,309,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.058,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,0.5572,,Cultivated
F253,253,KI,Co,13,13,2,3,13,5,1,4,292,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6125,,2,2,0,1,,,,,0.4668,,Wild
F273,273,KI,Mb,14,13,2,3,13,5,4,4,304,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,0.2799,labeled as KI_Mb (nummer unkown),Wild
F293,293,KT,Co,15,13,2,3,13,5,1,3,291,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.048,,2,1,1,0.5,,,,,0.3545,,Cultivated
F313,313,KT,Mb,16,13,2,3,13,5,2,1,293,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5325,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,0.354,,Cultivated
F413,413,MC,Co,21,13,2,3,13,5,2,3,295,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.718,,2,1,1,0.5,,,,,0.1853,,Cultivated
F433,433,MC,Mb,22,13,2,3,13,5,3,3,299,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2475,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,0.2423,,Cultivated
F333,333,OH,Co,17,13,2,3,13,5,5,2,306,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.744,,2,2,0,1,,,,,0.9314,,Wild
F353,353,OH,Mb,18,13,2,3,13,5,1,2,290,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.654,,2,1,1,0.5,0.846153846,0.88,0.518205731,0.544463983,0.477,,Wild
F503,503,RI,Co,19,23,2,3,13,5,6,3,311,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Leaf broke during herbivore infestation,20,0.04,0.01,0.02,0,0,0.01,0,0,0,0.02,0,0,NA,NA,NA,NA,Leaf broke during herbivore infestation,NA,NA,NA,NA,3.4915,,2,2,0,1,,,,,0.5485,,Cultivated
F533,533,RI,Co,19,33,2,3,13,5,5,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,Leaf broke during herbivore infestation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F534,534,RI,Co,19,34,2,3,13,5,6,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F513,513,RI,Mb,20,23,2,3,13,5,5,1,305,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,16.5,1.12,0.22,0.89,0,0.08,0.14,0,0,0.87,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,4.833,,2,2,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.3649,,Cultivated
F523,523,RI,Mb,20,33,2,3,13,5,2,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,plant has not much roots during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F492,492,RI,S,25,12,2,3,13,5,1,5,NA,NA,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,,2,1,1,0.5,,,,,0.6314,,Cultivated
CTRL7,U7,Un,S,26,7,2,3,13,5,3,5,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
F453,453,VL,Co,23,13,2,3,13,5,1,1,289,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,39.59,20.66,,19.90633333,,3,3,0,1,,,,,0.713,,Wild
F473,473,VL,Mb,24,13,2,3,13,5,6,2,310,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,38.09,23.84,,7.22,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,0.7494,,Wild
F014,14,CD,Co,1,14,2,3,14,6,4,2,326,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,39.99,23.76,,6.2855,,2,2,0,1,,,,,0.6416,,Cultivated
F034,34,CD,Mb,2,14,2,3,14,6,6,1,333,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,39.44,23.86,,6.587,,3,3,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.3954,,Cultivated
F054,54,DD,Co,3,14,2,3,14,6,1,4,316,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,,,,,0.6833,second sample labeld as 54 DD Co14: 0.8681,Wild
F074,74,DD,Mb,4,14,2,3,14,6,2,3,319,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.815,,2,1,1,0.5,1,0.846153846,0.518205731,0.544463983,0.989,,Wild
F094,94,GO1,Co,5,14,2,3,14,6,3,2,322,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7275,,2,2,0,1,,,,,0.303,,Cultivated
F114,114,GO1,Mb,6,14,2,3,14,6,1,3,315,4,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,small plant,4.2,0.11,0.05,0.06,0,0,0.05,0,0,0.04,0.02,0,0,NA,NA,NA,NA,small plant,2.93,39.81,13.6,,8.854,,2,2,0,1,1.157894737,1.189189189,0.736999063,0.81729561,0.2245,,Cultivated
F134,134,HE,Co,7,14,2,3,14,6,2,2,318,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.542,,2,1,1,0.5,,,,,0.5297,,Wild
F154,154,HE,Mb,8,14,2,3,14,6,5,3,331,6,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8745,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,,,Wild
F174,174,HM,Co,9,14,2,3,14,6,3,4,324,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6.2,0.13,0.07,0.06,0,0,0.07,0,0,0,0.01,0,0.05,NA,NA,NA,NA,,1.87,39.96,21.34,,8.967,,2,2,0,1,,,,,0.5513,,Cultivated
F194,194,HM,Mb,10,14,2,3,14,6,2,4,320,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,7.8,0.06,0.04,0.02,0,0,0.04,0,0,0.01,0.01,0,0,NA,NA,NA,NA,,1.37,39.4,28.84,,3.129,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F214,214,IT1,Co,11,14,2,3,14,6,3,1,321,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.027,,2,2,0,1,,,,,0.6172,,Cultivated
F234,234,IT1,Mb,12,14,2,3,14,6,5,2,330,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4495,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,0.6569,,Cultivated
F254,254,KI,Co,13,14,2,3,14,6,5,1,329,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6125,,2,2,0,1,,,,,0.4007,,Wild
F274,274,KI,Mb,14,14,2,3,14,6,4,3,327,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4685,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,0.1052,labeled as KI_Mb (nummer unkown); root seem to be degraded in pot,Wild
F294,294,KT,Co,15,14,2,3,14,6,2,1,317,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.101,,2,2,0,1,,,,,0.3785,,Cultivated
F314,314,KT,Mb,16,14,2,3,14,6,5,4,332,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.731666667,,3,3,0,1,1.1,1.157894737,0.736999063,0.81729561,0.3064,,Cultivated
F414,414,MC,Co,21,14,2,3,14,6,3,3,323,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1375,,2,2,0,1,,,,,0.156,,Cultivated
F434,434,MC,Mb,22,14,2,3,14,6,4,4,328,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9115,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,0.1911,,Cultivated
F334,334,OH,Co,17,14,2,3,14,6,6,4,336,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.309,,2,1,1,0.5,,,,,0.8209,,Wild
F354,354,OH,Mb,18,14,2,3,14,6,1,1,313,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Plant had (nearly) no damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,0.9178,,Wild
F504,504,RI,Co,19,24,2,3,14,6,4,1,325,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,15.4,0.12,0.07,0.05,0.06,0,0.01,0,0,0.02,0.03,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,7.4025,,2,2,0,1,,,,,0.5802,,Cultivated
F514,514,RI,Mb,20,24,2,3,14,6,6,3,335,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,20.1,0.04,0,0.04,0,0,0,0,0,0,0.03,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,3.329,,2,1,1,0.5,0.590909091,0.755555556,0.434912309,0.489918939,0.5892,,Cultivated
F493,493,RI,S,25,13,2,3,14,6,4,5,NA,NA,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.989,,2,2,0,1,,,,,0.3628,,Cultivated
F454,454,VL,Co,23,14,2,3,14,6,6,2,334,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Switched around with E86 before herbivore infestation because leaf broke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,40.74,23.11,,11.1045,,2,2,0,1,,,,,0.7565,,Wild
F474,474,VL,Mb,24,14,2,3,14,6,1,2,314,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,40.21,20.84,,6.2975,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,0.8784,,Wild
F015,15,CD,Co,1,15,2,3,15,6,4,4,352,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,39.65,27.02,,4.9065,,2,2,0,1,,,,,,,Cultivated
FE2,E2,CD,Co,1,E2,2,3,15,6,2,7,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,One leaf broke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8985,,2,2,0,1,,,,,0.729,,Cultivated
F035,35,CD,Mb,2,15,2,3,15,6,1,3,339,5,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,11.8,0.48,0.22,0.26,0,0.07,0.15,0,0,0.24,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,4.733,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,,,Cultivated
FE8,E8,CD,Mb,2,E8,2,3,15,6,1,7,NA,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,One leaf broke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,38.72,17.92,,4.5935,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.2381,,Cultivated
F055,55,DD,Co,3,15,2,3,15,6,3,3,347,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AG biomass cut off before rhizosphere collection. No clue whch plant is which,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638,,2,1,1,0.5,,,,,,,Wild
F075,75,DD,Mb,4,15,2,3,15,6,6,4,360,8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AG biomass cut off before rhizosphere collection. No clue whch plant is which,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
FE20,E20,DD,Mb,4,E20,2,3,15,6,6,7,NA,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.663,,2,1,1,0.5,1,0.846153846,0.518205731,0.544463983,,,Wild
F095,95,GO1,Co,5,15,2,3,15,6,6,3,359,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,9,0.19,0.17,0.02,0,0,0.13,0,0.04,0,0.01,0,0.01,NA,NA,NA,NA,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,8.81,,1,1,0,1,,,,,,,Cultivated
FE26,E26,GO1,Co,5,E26,2,3,15,6,1,6,NA,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.312,,1,1,0,1,,,,,0.035,,Cultivated
F115,115,GO1,Mb,6,15,2,3,15,6,6,1,357,4,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,7.5,0.22,0.15,0.07,0.13,0,0.02,0,0,0.05,0.01,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,12.8485,,2,2,0,1,1.157894737,1.189189189,0.736999063,0.81729561,,,Cultivated
F135,135,HE,Co,7,15,2,3,15,6,4,1,349,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.215,,2,1,1,0.5,,,,,,,Wild
FE38,E38,HE,Co,7,E38,2,3,15,6,5,7,NA,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.485,,2,1,1,0.5,,,,,0.5452,,Wild
F155,155,HE,Mb,8,15,2,3,15,6,5,1,353,6,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1765,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,,,Wild
FE44,E44,HE,Mb,8,E44,2,3,15,6,6,6,NA,6,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.511,,2,1,1,0.5,0.611111111,0.75862069,0.518205731,0.544463983,0.4263,,Wild
F175,175,HM,Co,9,15,2,3,15,6,5,2,354,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,6.8,0.13,0.11,0.03,0,0,0.09,0.02,0,0.02,0,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,12.701,,2,2,0,1,,,,,,,Cultivated
FE50,E50,HM,Co,9,E50,2,3,15,6,2,6,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.214,,2,2,0,1,,,,,0.4099,,Cultivated
F195,195,HM,Mb,10,15,2,3,15,6,3,1,345,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Switched around with E56 before herbivore infestation because stem was very thin and plant may die soon,6.7,0.17,0.16,0.01,0,0,0.13,0,0.03,0,0.01,0,0,NA,NA,NA,NA,Switched around with E56 before herbivore infestation because stem was very thin and plant may die soon,NA,NA,NA,NA,3.8925,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F215,215,IT1,Co,11,15,2,3,15,6,3,2,346,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.313,,2,2,0,1,,,,,,,Cultivated
F235,235,IT1,Mb,12,15,2,3,15,6,2,1,341,4,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0135,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,,,Cultivated
F255,255,KI,Co,13,15,2,3,15,6,1,1,337,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.616,,2,1,1,0.5,,,,,,,Wild
FE122,E122,KI,Co,13,E122,2,3,15,6,5,6,NA,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.969,,2,1,1,0.5,,,,,0.3447,,Wild
F275,275,KI,Mb,14,15,2,3,15,6,5,4,356,4,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.776,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
FE128,E128,KI,Mb,14,E128,2,3,15,6,4,7,NA,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.239,,1,1,0,1,1.294117647,1.466666667,0.857824273,0.895013333,0.2851,labeled as KI_Mb (nummer unkown),Wild
F295,295,KT,Co,15,15,2,3,15,6,1,4,340,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.051,,2,2,0,1,,,,,,,Cultivated
FE74,E74,KT,Co,15,E74,2,3,15,6,3,6,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5385,,2,2,0,1,,,,,0.2984,,Cultivated
F315,315,KT,Mb,16,15,2,3,15,6,4,3,351,5,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.287,,3,3,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
F415,415,MC,Co,21,15,2,3,15,6,1,2,338,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.533,,2,1,1,0.5,,,,,,,Cultivated
FE134,E134,MC,Co,21,E134,2,3,15,6,4,6,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3145,,2,2,0,1,,,,,0.164,,Cultivated
